from,to,ref,value,quality,parameter_id,station_id,date
,,,1.0,G,4,97200,1705644000000.0
,,,0.0,G,4,97200,1705647600000.0
,,,0.0,G,4,97200,1705651200000.0
,,,1.0,G,4,97200,1705654800000.0
,,,3.0,G,4,97200,1705658400000.0
,,,3.0,G,4,97200,1705662000000.0
,,,2.0,G,4,97200,1705665600000.0
,,,2.0,G,4,97200,1705669200000.0
,,,1.0,G,4,97200,1705672800000.0
,,,1.0,G,4,97200,1705676400000.0
,,,0.0,G,4,97200,1705680000000.0
,,,0.0,G,4,97200,1705683600000.0
,,,0.0,G,4,97200,1705687200000.0
,,,0.0,G,4,97200,1705690800000.0
,,,0.0,G,4,97200,1705694400000.0
,,,0.0,G,4,97200,1705698000000.0
,,,0.0,G,4,97200,1705701600000.0
,,,0.0,G,4,97200,1705705200000.0
,,,1.0,G,4,97200,1705708800000.0
,,,1.0,G,4,97200,1705712400000.0
,,,2.0,G,4,97200,1705716000000.0
,,,1.0,G,4,97200,1705719600000.0
,,,1.0,G,4,97200,1705723200000.0
,,,1.0,G,4,97200,1705726800000.0
,,,1.0,G,4,97200,1705730400000.0
,,,1.0,G,4,97200,1705734000000.0
,,,1.0,G,4,97200,1705737600000.0
,,,2.0,G,4,97200,1705741200000.0
,,,2.0,G,4,97200,1705744800000.0
,,,2.0,G,4,97200,1705748400000.0
,,,3.0,G,4,97200,1705752000000.0
,,,4.0,G,4,97200,1705755600000.0
,,,3.0,G,4,97200,1705759200000.0
,,,2.0,G,4,97200,1705762800000.0
,,,2.0,G,4,97200,1705766400000.0
,,,1.0,G,4,97200,1705770000000.0
,,,1.0,G,4,97200,1705773600000.0
,,,1.0,G,4,97200,1705777200000.0
,,,1.0,G,4,97200,1705780800000.0
,,,1.0,G,4,97200,1705784400000.0
,,,1.0,G,4,97200,1705788000000.0
,,,1.0,G,4,97200,1705791600000.0
,,,3.0,G,4,97200,1705795200000.0
,,,4.0,G,4,97200,1705798800000.0
,,,3.0,G,4,97200,1705802400000.0
,,,4.0,G,4,97200,1705806000000.0
,,,4.0,G,4,97200,1705809600000.0
,,,4.0,G,4,97200,1705813200000.0
,,,5.0,G,4,97200,1705816800000.0
,,,5.0,G,4,97200,1705820400000.0
,,,5.0,G,4,97200,1705824000000.0
,,,5.0,G,4,97200,1705827600000.0
,,,5.0,G,4,97200,1705831200000.0
,,,4.0,G,4,97200,1705834800000.0
,,,5.0,G,4,97200,1705838400000.0
,,,3.0,G,4,97200,1705842000000.0
,,,5.0,G,4,97200,1705845600000.0
,,,4.0,G,4,97200,1705849200000.0
,,,7.0,G,4,97200,1705852800000.0
,,,6.0,G,4,97200,1705856400000.0
,,,7.0,G,4,97200,1705860000000.0
,,,4.0,G,4,97200,1705863600000.0
,,,3.0,G,4,97200,1705867200000.0
,,,4.0,G,4,97200,1705870800000.0
,,,4.0,G,4,97200,1705874400000.0
,,,4.0,G,4,97200,1705878000000.0
,,,3.0,G,4,97200,1705881600000.0
,,,5.0,G,4,97200,1705885200000.0
,,,6.0,G,4,97200,1705888800000.0
,,,7.0,G,4,97200,1705892400000.0
,,,7.0,G,4,97200,1705896000000.0
,,,8.0,G,4,97200,1705899600000.0
,,,7.0,G,4,97200,1705903200000.0
,,,8.0,G,4,97200,1705906800000.0
,,,10.0,G,4,97200,1705910400000.0
,,,8.0,G,4,97200,1705914000000.0
,,,8.0,G,4,97200,1705917600000.0
,,,7.0,G,4,97200,1705921200000.0
,,,7.0,G,4,97200,1705924800000.0
,,,7.0,G,4,97200,1705928400000.0
,,,6.0,G,4,97200,1705932000000.0
,,,6.0,G,4,97200,1705935600000.0
,,,6.0,G,4,97200,1705939200000.0
,,,7.0,G,4,97200,1705942800000.0
,,,7.0,G,4,97200,1705946400000.0
,,,7.0,G,4,97200,1705950000000.0
,,,6.0,G,4,97200,1705953600000.0
,,,6.0,G,4,97200,1705957200000.0
,,,7.0,G,4,97200,1705960800000.0
,,,6.0,G,4,97200,1705964400000.0
,,,7.0,G,4,97200,1705968000000.0
,,,6.0,G,4,97200,1705971600000.0
,,,6.0,G,4,97200,1705975200000.0
,,,5.0,G,4,97200,1705978800000.0
,,,6.0,G,4,97200,1705982400000.0
,,,5.0,G,4,97200,1705986000000.0
,,,5.0,G,4,97200,1705989600000.0
,,,5.0,G,4,97200,1705993200000.0
,,,5.0,G,4,97200,1705996800000.0
,,,5.0,G,4,97200,1706000400000.0
,,,5.0,G,4,97200,1706004000000.0
,,,4.0,G,4,97200,1706007600000.0
,,,6.0,G,4,97200,1706011200000.0
,,,4.0,G,4,97200,1706014800000.0
,,,4.0,G,4,97200,1706018400000.0
,,,5.0,G,4,97200,1706022000000.0
,,,5.0,G,4,97200,1706025600000.0
,,,5.0,G,4,97200,1706029200000.0
,,,3.0,G,4,97200,1706032800000.0
,,,6.0,G,4,97200,1706083200000.0
,,,5.0,G,4,97200,1706086800000.0
,,,4.0,G,4,97200,1706090400000.0
,,,2.0,G,4,97200,1706094000000.0
,,,1.0,G,4,97200,1706097600000.0
,,,0.0,G,4,97200,1706101200000.0
,,,0.0,G,4,97200,1706104800000.0
,,,0.0,G,4,97200,1706108400000.0
,,,3.0,G,4,97200,1706112000000.0
,,,3.0,G,4,97200,1706115600000.0
,,,3.0,G,4,97200,1706119200000.0
,,,3.0,G,4,97200,1706122800000.0
,,,4.0,G,4,97200,1706126400000.0
,,,4.0,G,4,97200,1706130000000.0
,,,3.0,G,4,97200,1706133600000.0
,,,3.0,G,4,97200,1706137200000.0
,,,3.0,G,4,97200,1706140800000.0
,,,3.0,G,4,97200,1706144400000.0
,,,4.0,G,4,97200,1706148000000.0
,,,5.0,G,4,97200,1706151600000.0
,,,6.0,G,4,97200,1706155200000.0
,,,5.0,G,4,97200,1706158800000.0
,,,4.0,G,4,97200,1706162400000.0
,,,5.0,G,4,97200,1706166000000.0
,,,5.0,G,4,97200,1706169600000.0
,,,4.0,G,4,97200,1706173200000.0
,,,5.0,G,4,97200,1706176800000.0
,,,6.0,G,4,97200,1706180400000.0
,,,5.0,G,4,97200,1706184000000.0
,,,4.0,G,4,97200,1706187600000.0
,,,5.0,G,4,97200,1706191200000.0
,,,4.0,G,4,97200,1706194800000.0
,,,4.0,G,4,97200,1706198400000.0
,,,4.0,G,4,97200,1706202000000.0
,,,3.0,G,4,97200,1706205600000.0
,,,4.0,G,4,97200,1706209200000.0
,,,3.0,G,4,97200,1706212800000.0
,,,3.0,G,4,97200,1706216400000.0
,,,3.0,G,4,97200,1706220000000.0
,,,1.0,G,4,97200,1706223600000.0
,,,2.0,G,4,97200,1706227200000.0
,,,0.0,G,4,97200,1706230800000.0
,,,1.0,G,4,97200,1706234400000.0
,,,2.0,G,4,97200,1706238000000.0
,,,3.0,G,4,97200,1706241600000.0
,,,3.0,G,4,97200,1706245200000.0
,,,3.0,G,4,97200,1706248800000.0
,,,3.0,G,4,97200,1706252400000.0
,,,4.0,G,4,97200,1706256000000.0
,,,4.0,G,4,97200,1706259600000.0
,,,4.0,G,4,97200,1706263200000.0
,,,6.0,G,4,97200,1706266800000.0
,,,5.0,G,4,97200,1706270400000.0
,,,6.0,G,4,97200,1706274000000.0
,,,5.0,G,4,97200,1706277600000.0
,,,7.0,G,4,97200,1706281200000.0
,,,7.0,G,4,97200,1706284800000.0
,,,7.0,G,4,97200,1706288400000.0
,,,7.0,G,4,97200,1706292000000.0
,,,6.0,G,4,97200,1706295600000.0
,,,5.0,G,4,97200,1706299200000.0
,,,4.0,G,4,97200,1706302800000.0
,,,2.0,G,4,97200,1706306400000.0
,,,0.0,G,4,97200,1706310000000.0
,,,0.0,G,4,97200,1706313600000.0
,,,0.0,G,4,97200,1706317200000.0
,,,2.0,G,4,97200,1706320800000.0
,,,3.0,G,4,97200,1706324400000.0
,,,5.0,G,4,97200,1706328000000.0
,,,3.0,G,4,97200,1706331600000.0
,,,2.0,G,4,97200,1706335200000.0
,,,2.0,G,4,97200,1706338800000.0
,,,3.0,G,4,97200,1706342400000.0
,,,3.0,G,4,97200,1706346000000.0
,,,3.0,G,4,97200,1706349600000.0
,,,2.0,G,4,97200,1706353200000.0
,,,3.0,G,4,97200,1706356800000.0
,,,1.0,G,4,97200,1706360400000.0
,,,2.0,G,4,97200,1706364000000.0
,,,2.0,G,4,97200,1706367600000.0
,,,2.0,G,4,97200,1706371200000.0
,,,4.0,G,4,97200,1706374800000.0
,,,5.0,G,4,97200,1706378400000.0
,,,3.0,G,4,97200,1706382000000.0
,,,4.0,G,4,97200,1706385600000.0
,,,4.0,G,4,97200,1706389200000.0
,,,5.0,G,4,97200,1706392800000.0
,,,4.0,G,4,97200,1706396400000.0
,,,4.0,G,4,97200,1706400000000.0
,,,4.0,G,4,97200,1706403600000.0
,,,5.0,G,4,97200,1706407200000.0
,,,3.0,G,4,97200,1706410800000.0
,,,4.0,G,4,97200,1706414400000.0
,,,4.0,G,4,97200,1706418000000.0
,,,4.0,G,4,97200,1706421600000.0
,,,5.0,G,4,97200,1706425200000.0
,,,2.0,G,4,97200,1706428800000.0
,,,4.0,G,4,97200,1706432400000.0
,,,3.0,G,4,97200,1706436000000.0
,,,2.0,G,4,97200,1706439600000.0
,,,3.0,G,4,97200,1706443200000.0
,,,3.0,G,4,97200,1706446800000.0
,,,4.0,G,4,97200,1706450400000.0
,,,5.0,G,4,97200,1706454000000.0
,,,4.0,G,4,97200,1706457600000.0
,,,5.0,G,4,97200,1706461200000.0
,,,4.0,G,4,97200,1706464800000.0
,,,3.0,G,4,97200,1706468400000.0
,,,4.0,G,4,97200,1706472000000.0
,,,4.0,G,4,97200,1706475600000.0
,,,4.0,G,4,97200,1706479200000.0
,,,4.0,G,4,97200,1706482800000.0
,,,4.0,G,4,97200,1706486400000.0
,,,4.0,G,4,97200,1706490000000.0
,,,4.0,G,4,97200,1706493600000.0
,,,4.0,G,4,97200,1706497200000.0
,,,4.0,G,4,97200,1706500800000.0
,,,5.0,G,4,97200,1706504400000.0
,,,4.0,G,4,97200,1706508000000.0
,,,4.0,G,4,97200,1706511600000.0
,,,4.0,G,4,97200,1706515200000.0
,,,3.0,G,4,97200,1706518800000.0
,,,3.0,G,4,97200,1706522400000.0
,,,5.0,G,4,97200,1706526000000.0
,,,6.0,G,4,97200,1706529600000.0
,,,2.0,G,4,97200,1706533200000.0
,,,3.0,G,4,97200,1706536800000.0
,,,3.0,G,4,97200,1706540400000.0
,,,2.0,G,4,97200,1706544000000.0
,,,3.0,G,4,97200,1706547600000.0
,,,1.0,G,4,97200,1706551200000.0
,,,2.0,G,4,97200,1706554800000.0
,,,2.0,G,4,97200,1706558400000.0
,,,1.0,G,4,97200,1706562000000.0
,,,0.0,G,4,97200,1706565600000.0
,,,0.0,G,4,97200,1706569200000.0
,,,0.0,G,4,97200,1706572800000.0
,,,0.0,G,4,97200,1706576400000.0
,,,0.0,G,4,97200,1706580000000.0
,,,1.0,G,4,97200,1706583600000.0
,,,0.0,G,4,97200,1706587200000.0
,,,0.0,G,4,97200,1706590800000.0
,,,0.0,G,4,97200,1706594400000.0
,,,0.0,G,4,97200,1706598000000.0
,,,1.0,G,4,97200,1706601600000.0
,,,0.0,G,4,97200,1706605200000.0
,,,1.0,G,4,97200,1706608800000.0
,,,1.0,G,4,97200,1706612400000.0
,,,2.0,G,4,97200,1706616000000.0
,,,2.0,G,4,97200,1706619600000.0
,,,2.0,G,4,97200,1706623200000.0
,,,1.0,G,4,97200,1706626800000.0
,,,2.0,G,4,97200,1706630400000.0
,,,2.0,G,4,97200,1706634000000.0
,,,2.0,G,4,97200,1706637600000.0
,,,3.0,G,4,97200,1706641200000.0
,,,3.0,G,4,97200,1706644800000.0
,,,2.0,G,4,97200,1706648400000.0
,,,3.0,G,4,97200,1706652000000.0
,,,3.0,G,4,97200,1706655600000.0
,,,2.0,G,4,97200,1706659200000.0
,,,2.0,G,4,97200,1706662800000.0
,,,1.0,G,4,97200,1706666400000.0
,,,1.0,G,4,97200,1706670000000.0
,,,2.0,G,4,97200,1706673600000.0
,,,3.0,G,4,97200,1706677200000.0
,,,2.0,G,4,97200,1706680800000.0
,,,3.0,G,4,97200,1706684400000.0
,,,3.0,G,4,97200,1706688000000.0
,,,4.0,G,4,97200,1706691600000.0
,,,6.0,G,4,97200,1706695200000.0
,,,6.0,G,4,97200,1706698800000.0
,,,3.0,G,4,97200,1706702400000.0
,,,5.0,G,4,97200,1706706000000.0
,,,4.0,G,4,97200,1706709600000.0
,,,5.0,G,4,97200,1706713200000.0
,,,4.0,G,4,97200,1706716800000.0
,,,5.0,G,4,97200,1706720400000.0
,,,6.0,G,4,97200,1706724000000.0
,,,5.0,G,4,97200,1706727600000.0
,,,6.0,G,4,97200,1706731200000.0
,,,7.0,G,4,97200,1706734800000.0
,,,7.0,G,4,97200,1706738400000.0
,,,7.0,G,4,97200,1706742000000.0
,,,7.0,G,4,97200,1706745600000.0
,,,7.0,G,4,97200,1706749200000.0
,,,7.0,G,4,97200,1706752800000.0
,,,8.0,G,4,97200,1706756400000.0
,,,8.0,G,4,97200,1706760000000.0
,,,7.0,G,4,97200,1706763600000.0
,,,8.0,G,4,97200,1706767200000.0
,,,8.0,G,4,97200,1706770800000.0
,,,8.0,G,4,97200,1706774400000.0
,,,6.0,G,4,97200,1706778000000.0
,,,8.0,G,4,97200,1706781600000.0
,,,7.0,G,4,97200,1706785200000.0
,,,8.0,G,4,97200,1706788800000.0
,,,8.0,G,4,97200,1706792400000.0
,,,9.0,G,4,97200,1706796000000.0
,,,6.0,G,4,97200,1706799600000.0
,,,7.0,G,4,97200,1706803200000.0
,,,6.0,G,4,97200,1706806800000.0
,,,6.0,G,4,97200,1706810400000.0
,,,5.0,G,4,97200,1706814000000.0
,,,4.0,G,4,97200,1706817600000.0
,,,4.0,G,4,97200,1706821200000.0
,,,3.0,G,4,97200,1706824800000.0
,,,3.0,G,4,97200,1706828400000.0
,,,3.0,G,4,97200,1706832000000.0
,,,1.0,G,4,97200,1706835600000.0
,,,3.0,G,4,97200,1706839200000.0
,,,4.0,G,4,97200,1706842800000.0
,,,5.0,G,4,97200,1706846400000.0
,,,5.0,G,4,97200,1706850000000.0
,,,4.0,G,4,97200,1706853600000.0
,,,3.0,G,4,97200,1706857200000.0
,,,1.0,G,4,97200,1706860800000.0
,,,2.0,G,4,97200,1706864400000.0
,,,3.0,G,4,97200,1706868000000.0
,,,4.0,G,4,97200,1706871600000.0
,,,4.0,G,4,97200,1706875200000.0
,,,4.0,G,4,97200,1706878800000.0
,,,4.0,G,4,97200,1706882400000.0
,,,5.0,G,4,97200,1706886000000.0
,,,4.0,G,4,97200,1706889600000.0
,,,5.0,G,4,97200,1706893200000.0
,,,4.0,G,4,97200,1706896800000.0
,,,3.0,G,4,97200,1706900400000.0
,,,5.0,G,4,97200,1706904000000.0
,,,5.0,G,4,97200,1706907600000.0
,,,4.0,G,4,97200,1706911200000.0
,,,5.0,G,4,97200,1706914800000.0
,,,6.0,G,4,97200,1706918400000.0
,,,5.0,G,4,97200,1706922000000.0
,,,6.0,G,4,97200,1706925600000.0
,,,5.0,G,4,97200,1706929200000.0
,,,5.0,G,4,97200,1706932800000.0
,,,6.0,G,4,97200,1706936400000.0
,,,6.0,G,4,97200,1706940000000.0
,,,6.0,G,4,97200,1706943600000.0
,,,6.0,G,4,97200,1706947200000.0
,,,6.0,G,4,97200,1706950800000.0
,,,6.0,G,4,97200,1706954400000.0
,,,7.0,G,4,97200,1706958000000.0
,,,7.0,G,4,97200,1706961600000.0
,,,5.0,G,4,97200,1706965200000.0
,,,7.0,G,4,97200,1706968800000.0
,,,7.0,G,4,97200,1706972400000.0
,,,6.0,G,4,97200,1706976000000.0
,,,7.0,G,4,97200,1706979600000.0
,,,7.0,G,4,97200,1706983200000.0
,,,10.0,G,4,97200,1706986800000.0
,,,6.0,G,4,97200,1706990400000.0
,,,7.0,G,4,97200,1706994000000.0
,,,8.0,G,4,97200,1706997600000.0
,,,8.0,G,4,97200,1707001200000.0
,,,7.0,G,4,97200,1707004800000.0
,,,9.0,G,4,97200,1707008400000.0
,,,8.0,G,4,97200,1707012000000.0
,,,8.0,G,4,97200,1707015600000.0
,,,8.0,G,4,97200,1707019200000.0
,,,8.0,G,4,97200,1707022800000.0
,,,7.0,G,4,97200,1707026400000.0
,,,4.0,G,4,97200,1707030000000.0
,,,5.0,G,4,97200,1707033600000.0
,,,6.0,G,4,97200,1707037200000.0
,,,6.0,G,4,97200,1707040800000.0
,,,4.0,G,4,97200,1707044400000.0
,,,5.0,G,4,97200,1707048000000.0
,,,4.0,G,4,97200,1707051600000.0
,,,4.0,G,4,97200,1707055200000.0
,,,3.0,G,4,97200,1707058800000.0
,,,4.0,G,4,97200,1707062400000.0
,,,3.0,G,4,97200,1707066000000.0
,,,3.0,G,4,97200,1707069600000.0
,,,3.0,G,4,97200,1707073200000.0
,,,2.0,G,4,97200,1707076800000.0
,,,2.0,G,4,97200,1707080400000.0
,,,1.0,G,4,97200,1707084000000.0
,,,1.0,G,4,97200,1707087600000.0
,,,1.0,G,4,97200,1707091200000.0
,,,1.0,G,4,97200,1707094800000.0
,,,4.0,G,4,97200,1707098400000.0
,,,4.0,G,4,97200,1707102000000.0
,,,3.0,G,4,97200,1707105600000.0
,,,4.0,G,4,97200,1707109200000.0
,,,3.0,G,4,97200,1707112800000.0
,,,4.0,G,4,97200,1707116400000.0
,,,4.0,G,4,97200,1707120000000.0
,,,5.0,G,4,97200,1707123600000.0
,,,4.0,G,4,97200,1707127200000.0
,,,5.0,G,4,97200,1707130800000.0
,,,6.0,G,4,97200,1707134400000.0
,,,7.0,G,4,97200,1707138000000.0
,,,5.0,G,4,97200,1707141600000.0
,,,4.0,G,4,97200,1707145200000.0
,,,3.0,G,4,97200,1707148800000.0
,,,3.0,G,4,97200,1707152400000.0
,,,2.0,G,4,97200,1707156000000.0
,,,1.0,G,4,97200,1707159600000.0
,,,2.0,G,4,97200,1707163200000.0
,,,2.0,G,4,97200,1707166800000.0
,,,1.0,G,4,97200,1707170400000.0
,,,1.0,G,4,97200,1707174000000.0
,,,1.0,G,4,97200,1707177600000.0
,,,0.0,G,4,97200,1707181200000.0
,,,0.0,G,4,97200,1707184800000.0
,,,0.0,G,4,97200,1707188400000.0
,,,0.0,G,4,97200,1707192000000.0
,,,0.0,G,4,97200,1707195600000.0
,,,0.0,G,4,97200,1707199200000.0
,,,1.0,G,4,97200,1707202800000.0
,,,0.0,G,4,97200,1707206400000.0
,,,0.0,G,4,97200,1707213600000.0
,,,0.0,G,4,97200,1707217200000.0
,,,3.0,G,4,97200,1707220800000.0
,,,3.0,G,4,97200,1707224400000.0
,,,4.0,G,4,97200,1707228000000.0
,,,4.0,G,4,97200,1707231600000.0
,,,3.0,G,4,97200,1707235200000.0
,,,4.0,G,4,97200,1707238800000.0
,,,4.0,G,4,97200,1707242400000.0
,,,5.0,G,4,97200,1707246000000.0
,,,4.0,G,4,97200,1707249600000.0
,,,4.0,G,4,97200,1707253200000.0
,,,4.0,G,4,97200,1707256800000.0
,,,5.0,G,4,97200,1707260400000.0
,,,5.0,G,4,97200,1707264000000.0
,,,5.0,G,4,97200,1707267600000.0
,,,5.0,G,4,97200,1707271200000.0
,,,5.0,G,4,97200,1707274800000.0
,,,3.0,G,4,97200,1707278400000.0
,,,3.0,G,4,97200,1707282000000.0
,,,3.0,G,4,97200,1707285600000.0
,,,3.0,G,4,97200,1707289200000.0
,,,3.0,G,4,97200,1707292800000.0
,,,3.0,G,4,97200,1707296400000.0
,,,3.0,G,4,97200,1707300000000.0
,,,2.0,G,4,97200,1707303600000.0
,,,3.0,G,4,97200,1707307200000.0
,,,2.0,G,4,97200,1707310800000.0
,,,2.0,G,4,97200,1707314400000.0
,,,2.0,G,4,97200,1707318000000.0
,,,2.0,G,4,97200,1707321600000.0
,,,2.0,G,4,97200,1707325200000.0
,,,1.0,G,4,97200,1707328800000.0
,,,1.0,G,4,97200,1707332400000.0
,,,2.0,G,4,97200,1707336000000.0
,,,1.0,G,4,97200,1707339600000.0
,,,0.0,G,4,97200,1707343200000.0
,,,0.0,G,4,97200,1707346800000.0
,,,0.0,G,4,97200,1707350400000.0
,,,0.0,G,4,97200,1707354000000.0
,,,0.0,G,4,97200,1707357600000.0
,,,0.0,G,4,97200,1707361200000.0
,,,0.0,G,4,97200,1707364800000.0
,,,0.0,G,4,97200,1707368400000.0
,,,0.0,G,4,97200,1707372000000.0
,,,1.0,G,4,97200,1707375600000.0
,,,1.0,G,4,97200,1707379200000.0
,,,0.0,G,4,97200,1707382800000.0
,,,2.0,G,4,97200,1707386400000.0
,,,2.0,G,4,97200,1707390000000.0
,,,1.0,G,4,97200,1707393600000.0
,,,1.0,G,4,97200,1707397200000.0
,,,2.0,G,4,97200,1707400800000.0
,,,3.0,G,4,97200,1707404400000.0
,,,3.0,G,4,97200,1707408000000.0
,,,2.0,G,4,97200,1707411600000.0
,,,2.0,G,4,97200,1707415200000.0
,,,1.0,G,4,97200,1707418800000.0
,,,2.0,G,4,97200,1707422400000.0
,,,2.0,G,4,97200,1707426000000.0
,,,1.0,G,4,97200,1707429600000.0
,,,1.0,G,4,97200,1707433200000.0
,,,1.0,G,4,97200,1707436800000.0
,,,2.0,G,4,97200,1707440400000.0
,,,1.0,G,4,97200,1707444000000.0
,,,1.0,G,4,97200,1707447600000.0
,,,4.0,G,4,97200,1707451200000.0
,,,5.0,G,4,97200,1707454800000.0
,,,3.0,G,4,97200,1707458400000.0
,,,4.0,G,4,97200,1707462000000.0
,,,3.0,G,4,97200,1707465600000.0
,,,2.0,G,4,97200,1707469200000.0
,,,3.0,G,4,97200,1707472800000.0
,,,3.0,G,4,97200,1707476400000.0
,,,3.0,G,4,97200,1707480000000.0
,,,4.0,G,4,97200,1707483600000.0
,,,3.0,G,4,97200,1707487200000.0
,,,3.0,G,4,97200,1707490800000.0
,,,2.0,G,4,97200,1707494400000.0
,,,2.0,G,4,97200,1707498000000.0
,,,2.0,G,4,97200,1707501600000.0
,,,2.0,G,4,97200,1707505200000.0
,,,2.0,G,4,97200,1707508800000.0
,,,2.0,G,4,97200,1707512400000.0
,,,2.0,G,4,97200,1707516000000.0
,,,2.0,G,4,97200,1707519600000.0
,,,3.0,G,4,97200,1707523200000.0
,,,2.0,G,4,97200,1707526800000.0
,,,2.0,G,4,97200,1707530400000.0
,,,2.0,G,4,97200,1707534000000.0
,,,2.0,G,4,97200,1707537600000.0
,,,2.0,G,4,97200,1707541200000.0
,,,2.0,G,4,97200,1707544800000.0
,,,2.0,G,4,97200,1707548400000.0
,,,2.0,G,4,97200,1707552000000.0
,,,3.0,G,4,97200,1707555600000.0
,,,3.0,G,4,97200,1707559200000.0
,,,3.0,G,4,97200,1707562800000.0
,,,4.0,G,4,97200,1707566400000.0
,,,4.0,G,4,97200,1707570000000.0
,,,4.0,G,4,97200,1707573600000.0
,,,4.0,G,4,97200,1707577200000.0
,,,3.0,G,4,97200,1707580800000.0
,,,3.0,G,4,97200,1707584400000.0
,,,3.0,G,4,97200,1707588000000.0
,,,2.0,G,4,97200,1707591600000.0
,,,4.0,G,4,97200,1707595200000.0
,,,4.0,G,4,97200,1707598800000.0
,,,4.0,G,4,97200,1707602400000.0
,,,5.0,G,4,97200,1707606000000.0
,,,4.0,G,4,97200,1707609600000.0
,,,4.0,G,4,97200,1707613200000.0
,,,4.0,G,4,97200,1707616800000.0
,,,4.0,G,4,97200,1707620400000.0
,,,4.0,G,4,97200,1707624000000.0
,,,4.0,G,4,97200,1707627600000.0
,,,4.0,G,4,97200,1707631200000.0
,,,5.0,G,4,97200,1707634800000.0
,,,5.0,G,4,97200,1707638400000.0
,,,4.0,G,4,97200,1707642000000.0
,,,4.0,G,4,97200,1707645600000.0
,,,4.0,G,4,97200,1707649200000.0
,,,4.0,G,4,97200,1707652800000.0
,,,4.0,G,4,97200,1707656400000.0
,,,4.0,G,4,97200,1707660000000.0
,,,4.0,G,4,97200,1707663600000.0
,,,4.0,G,4,97200,1707667200000.0
,,,4.0,G,4,97200,1707670800000.0
,,,4.0,G,4,97200,1707674400000.0
,,,4.0,G,4,97200,1707678000000.0
,,,3.0,G,4,97200,1707681600000.0
,,,3.0,G,4,97200,1707685200000.0
,,,3.0,G,4,97200,1707688800000.0
,,,4.0,G,4,97200,1707692400000.0
,,,5.0,G,4,97200,1707696000000.0
,,,4.0,G,4,97200,1707699600000.0
,,,5.0,G,4,97200,1707703200000.0
,,,5.0,G,4,97200,1707706800000.0
,,,4.0,G,4,97200,1707710400000.0
,,,4.0,G,4,97200,1707714000000.0
,,,4.0,G,4,97200,1707717600000.0
,,,4.0,G,4,97200,1707721200000.0
,,,3.0,G,4,97200,1707724800000.0
,,,4.0,G,4,97200,1707728400000.0
,,,5.0,G,4,97200,1707732000000.0
,,,5.0,G,4,97200,1707735600000.0
,,,4.0,G,4,97200,1707739200000.0
,,,5.0,G,4,97200,1707742800000.0
,,,6.0,G,4,97200,1707746400000.0
,,,5.0,G,4,97200,1707750000000.0
,,,6.0,G,4,97200,1707753600000.0
,,,6.0,G,4,97200,1707757200000.0
,,,6.0,G,4,97200,1707760800000.0
,,,7.0,G,4,97200,1707764400000.0
,,,6.0,G,4,97200,1707768000000.0
,,,6.0,G,4,97200,1707771600000.0
,,,5.0,G,4,97200,1707775200000.0
,,,5.0,G,4,97200,1707778800000.0
,,,5.0,G,4,97200,1707782400000.0
,,,4.0,G,4,97200,1707786000000.0
,,,4.0,G,4,97200,1707789600000.0
,,,3.0,G,4,97200,1707793200000.0
,,,3.0,G,4,97200,1707796800000.0
,,,2.0,G,4,97200,1707800400000.0
,,,2.0,G,4,97200,1707804000000.0
,,,2.0,G,4,97200,1707807600000.0
,,,2.0,G,4,97200,1707811200000.0
,,,2.0,G,4,97200,1707814800000.0
,,,2.0,G,4,97200,1707818400000.0
,,,2.0,G,4,97200,1707822000000.0
,,,2.0,G,4,97200,1707825600000.0
,,,2.0,G,4,97200,1707829200000.0
,,,1.0,G,4,97200,1707832800000.0
,,,1.0,G,4,97200,1707836400000.0
,,,2.0,G,4,97200,1707840000000.0
,,,3.0,G,4,97200,1707843600000.0
,,,3.0,G,4,97200,1707847200000.0
,,,4.0,G,4,97200,1707850800000.0
,,,3.0,G,4,97200,1707854400000.0
,,,4.0,G,4,97200,1707858000000.0
,,,3.0,G,4,97200,1707861600000.0
,,,2.0,G,4,97200,1707865200000.0
,,,3.0,G,4,97200,1707868800000.0
,,,2.0,G,4,97200,1707872400000.0
,,,2.0,G,4,97200,1707876000000.0
,,,1.0,G,4,97200,1707879600000.0
,,,0.0,G,4,97200,1707883200000.0
,,,0.0,G,4,97200,1707886800000.0
,,,0.0,G,4,97200,1707890400000.0
,,,1.0,G,4,97200,1707894000000.0
,,,1.0,G,4,97200,1707897600000.0
,,,2.0,G,4,97200,1707901200000.0
,,,1.0,G,4,97200,1707904800000.0
,,,1.0,G,4,97200,1707908400000.0
,,,0.0,G,4,97200,1707912000000.0
,,,1.0,G,4,97200,1707915600000.0
,,,1.0,G,4,97200,1707919200000.0
,,,2.0,G,4,97200,1707922800000.0
,,,2.0,G,4,97200,1707926400000.0
,,,2.0,G,4,97200,1707930000000.0
,,,2.0,G,4,97200,1707933600000.0
,,,3.0,G,4,97200,1707937200000.0
,,,2.0,G,4,97200,1707940800000.0
,,,2.0,G,4,97200,1707944400000.0
,,,0.0,G,4,97200,1707948000000.0
,,,1.0,G,4,97200,1707951600000.0
,,,2.0,G,4,97200,1707955200000.0
,,,2.0,G,4,97200,1707958800000.0
,,,0.0,G,4,97200,1707962400000.0
,,,0.0,G,4,97200,1707966000000.0
,,,1.0,G,4,97200,1707969600000.0
,,,0.0,G,4,97200,1707973200000.0
,,,1.0,G,4,97200,1707976800000.0
